Original Instance,Chunk File,Cost,Exec Time (s),Status/Notes
XML1000000_2324_01,XML1000000_2324_01_chunk_7.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_2324_01,XML1000000_2324_01_chunk_70.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_2324_01,XML1000000_2324_01_chunk_71.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_2324_01,XML1000000_2324_01_chunk_72.vrp,ERROR,0,"Crash: Command '['/home/ubuntu/cvrp/baselines/HGS-CVRP/build/hgs', '/home/ubuntu/cvrp/data/instances/hgs_partitions/XML1000000_2324_01_partitions/XML1000000_2324_01_chunk_72.vrp', '/home/ubuntu/cvrp/data/instances/hgs_partitions/XML1000000_2324_01_partitions/XML1000000_2324_01_chunk_72.sol', '-t', '180', '-seed', '42']' timed out after 190 seconds"
XML1000000_2324_01,XML1000000_2324_01_chunk_72_sweep_0.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_2324_01,XML1000000_2324_01_chunk_72_sweep_1.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_2324_01,XML1000000_2324_01_chunk_72_sweep_2.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_2324_01,XML1000000_2324_01_chunk_72_sweep_3.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_2324_01,XML1000000_2324_01_chunk_73.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_2324_01,XML1000000_2324_01_chunk_74.vrp,ERROR,0,"Crash: Command '['/home/ubuntu/cvrp/baselines/HGS-CVRP/build/hgs', '/home/ubuntu/cvrp/data/instances/hgs_partitions/XML1000000_2324_01_partitions/XML1000000_2324_01_chunk_74.vrp', '/home/ubuntu/cvrp/data/instances/hgs_partitions/XML1000000_2324_01_partitions/XML1000000_2324_01_chunk_74.sol', '-t', '180', '-seed', '42']' timed out after 190 seconds"
XML1000000_2324_01,XML1000000_2324_01_chunk_74_sweep_0.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_2324_01,XML1000000_2324_01_chunk_74_sweep_1.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_2324_01,XML1000000_2324_01_chunk_74_sweep_2.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_2324_01,XML1000000_2324_01_chunk_75.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_2324_01,XML1000000_2324_01_chunk_76.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_2324_01,XML1000000_2324_01_chunk_77.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_2324_01,XML1000000_2324_01_chunk_78.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_2324_01,XML1000000_2324_01_chunk_79.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_2324_01,XML1000000_2324_01_chunk_8.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_2324_01,XML1000000_2324_01_chunk_80.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_2324_01,XML1000000_2324_01_chunk_81.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_2324_01,XML1000000_2324_01_chunk_81_sweep_0.vrp,41062200.0,180.17,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_81_sweep_1.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_2324_01,XML1000000_2324_01_chunk_81_sweep_2.vrp,41713600.0,180.33,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_82.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_2324_01,XML1000000_2324_01_chunk_83.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_2324_01,XML1000000_2324_01_chunk_84.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_2324_01,XML1000000_2324_01_chunk_85.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_2324_01,XML1000000_2324_01_chunk_86.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_2324_01,XML1000000_2324_01_chunk_87.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_2324_01,XML1000000_2324_01_chunk_88.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_2324_01,XML1000000_2324_01_chunk_89.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_2324_01,XML1000000_2324_01_chunk_9.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_2324_01,XML1000000_2324_01_chunk_90.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_2324_01,XML1000000_2324_01_chunk_91.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_2324_01,XML1000000_2324_01_chunk_92.vrp,ERROR,0,"Crash: Command '['/home/ubuntu/cvrp/baselines/HGS-CVRP/build/hgs', '/home/ubuntu/cvrp/data/instances/hgs_partitions/XML1000000_2324_01_partitions/XML1000000_2324_01_chunk_92.vrp', '/home/ubuntu/cvrp/data/instances/hgs_partitions/XML1000000_2324_01_partitions/XML1000000_2324_01_chunk_92.sol', '-t', '180', '-seed', '42']' timed out after 190 seconds"
XML1000000_2324_01,XML1000000_2324_01_chunk_92_sweep_0.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_2324_01,XML1000000_2324_01_chunk_92_sweep_1.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_2324_01,XML1000000_2324_01_chunk_92_sweep_2.vrp,38031200.0,180.19,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_92_sweep_3.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_2324_01,XML1000000_2324_01_chunk_93.vrp,22434900.0,183.52,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_94.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_2324_01,XML1000000_2324_01_chunk_95.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_2324_01,XML1000000_2324_01_chunk_95_sweep_0.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_2324_01,XML1000000_2324_01_chunk_95_sweep_1.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_2324_01,XML1000000_2324_01_chunk_95_sweep_2.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_2324_01,XML1000000_2324_01_chunk_96.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_2324_01,XML1000000_2324_01_chunk_97.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_2324_01,XML1000000_2324_01_chunk_98.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_2324_01,XML1000000_2324_01_chunk_99.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_2324_01,XML1000000_2324_01_chunk_9_sweep_0.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_2324_01,XML1000000_2324_01_chunk_9_sweep_1.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_2324_01,[TOTAL AGGREGATE],INCOMPLETE,3345448700.0,Only 78/829 succeeded
XML1000000_3163_02,XML1000000_3163_02_chunk_0.vrp,246183000.0,182.99,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_1.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_3163_02,XML1000000_3163_02_chunk_10.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_3163_02,XML1000000_3163_02_chunk_100.vrp,180318000.0,180.79,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_101.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_3163_02,XML1000000_3163_02_chunk_102.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_3163_02,XML1000000_3163_02_chunk_103.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_3163_02,XML1000000_3163_02_chunk_104.vrp,248110000.0,181.57,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_105.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_3163_02,XML1000000_3163_02_chunk_106.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_3163_02,XML1000000_3163_02_chunk_107.vrp,137838000.0,183.15,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_108.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_3163_02,XML1000000_3163_02_chunk_109.vrp,166969000.0,180.59,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_11.vrp,293747000.0,180.72,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_110.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_3163_02,XML1000000_3163_02_chunk_111.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_3163_02,XML1000000_3163_02_chunk_112.vrp,117096000.0,182.08,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_113.vrp,144472000.0,186.01,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_114.vrp,146949000.0,185.01,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_115.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_3163_02,XML1000000_3163_02_chunk_116.vrp,207005000.0,185.06,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_117.vrp,96553400.0,181.84,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_118.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_3163_02,XML1000000_3163_02_chunk_119.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_3163_02,XML1000000_3163_02_chunk_12.vrp,167241000.0,182.44,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_120.vrp,150737000.0,186.48,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_121.vrp,203404000.0,183.75,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_122.vrp,243580000.0,182.34,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_123.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_3163_02,XML1000000_3163_02_chunk_124.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_3163_02,XML1000000_3163_02_chunk_125.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_3163_02,XML1000000_3163_02_chunk_126.vrp,189167000.0,187.24,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_127.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_3163_02,XML1000000_3163_02_chunk_128.vrp,148136000.0,180.51,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_129.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_3163_02,XML1000000_3163_02_chunk_13.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_3163_02,XML1000000_3163_02_chunk_130.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_3163_02,XML1000000_3163_02_chunk_131.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_3163_02,XML1000000_3163_02_chunk_132.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_3163_02,XML1000000_3163_02_chunk_133.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_3163_02,XML1000000_3163_02_chunk_134.vrp,184140000.0,182.48,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_135.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_3163_02,XML1000000_3163_02_chunk_136.vrp,160242000.0,180.43,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_137.vrp,221859000.0,181.68,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_138.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_3163_02,XML1000000_3163_02_chunk_139.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_3163_02,XML1000000_3163_02_chunk_14.vrp,236104000.0,183.36,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_140.vrp,138765000.0,183.02,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_141.vrp,183895000.0,184.74,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_142.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_3163_02,XML1000000_3163_02_chunk_143.vrp,172845000.0,181.09,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_144.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_3163_02,XML1000000_3163_02_chunk_145.vrp,276378000.0,182.98,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_146.vrp,330163000.0,180.61,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_147.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_3163_02,XML1000000_3163_02_chunk_148.vrp,127544000.0,181.44,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_149.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_3163_02,XML1000000_3163_02_chunk_15.vrp,283485000.0,183.5,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_150.vrp,174496000.0,182.61,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_151.vrp,161428000.0,180.75,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_152.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_3163_02,XML1000000_3163_02_chunk_153.vrp,291615000.0,185.23,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_154.vrp,144663000.0,187.26,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_155.vrp,206563000.0,183.12,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_156.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_3163_02,XML1000000_3163_02_chunk_157.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_3163_02,XML1000000_3163_02_chunk_158.vrp,233988000.0,180.68,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_159.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_3163_02,XML1000000_3163_02_chunk_16.vrp,186820000.0,189.78,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_160.vrp,241454000.0,180.28,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_161.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_3163_02,XML1000000_3163_02_chunk_162.vrp,171535000.0,182.5,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_163.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_3163_02,XML1000000_3163_02_chunk_164.vrp,54721000.0,180.52,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_165.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_3163_02,XML1000000_3163_02_chunk_166.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_3163_02,XML1000000_3163_02_chunk_167.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_3163_02,XML1000000_3163_02_chunk_168.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_3163_02,XML1000000_3163_02_chunk_169.vrp,188721000.0,182.17,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_17.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_3163_02,XML1000000_3163_02_chunk_170.vrp,301711000.0,183.8,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_171.vrp,118865000.0,181.53,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_172.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_3163_02,XML1000000_3163_02_chunk_173.vrp,284756000.0,182.39,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_174.vrp,192635000.0,186.71,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_175.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_3163_02,XML1000000_3163_02_chunk_176.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_3163_02,XML1000000_3163_02_chunk_177.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_3163_02,XML1000000_3163_02_chunk_178.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_3163_02,XML1000000_3163_02_chunk_179.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_3163_02,XML1000000_3163_02_chunk_18.vrp,191248000.0,185.52,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_180.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_3163_02,XML1000000_3163_02_chunk_181.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_3163_02,XML1000000_3163_02_chunk_182.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_3163_02,XML1000000_3163_02_chunk_183.vrp,157478000.0,181.19,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_184.vrp,144886000.0,184.99,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_185.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_3163_02,XML1000000_3163_02_chunk_186.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_3163_02,XML1000000_3163_02_chunk_187.vrp,163117000.0,187.57,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_188.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_3163_02,XML1000000_3163_02_chunk_189.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_3163_02,XML1000000_3163_02_chunk_19.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_3163_02,XML1000000_3163_02_chunk_190.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_3163_02,XML1000000_3163_02_chunk_191.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_3163_02,XML1000000_3163_02_chunk_192.vrp,166008000.0,185.21,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_193.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_3163_02,XML1000000_3163_02_chunk_194.vrp,228281000.0,182.2,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_195.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_3163_02,XML1000000_3163_02_chunk_196.vrp,208348000.0,182.85,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_197.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_3163_02,XML1000000_3163_02_chunk_198.vrp,141743000.0,181.64,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_199.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_3163_02,XML1000000_3163_02_chunk_2.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_3163_02,XML1000000_3163_02_chunk_20.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_3163_02,XML1000000_3163_02_chunk_200.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_3163_02,XML1000000_3163_02_chunk_201.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_3163_02,XML1000000_3163_02_chunk_202.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_3163_02,XML1000000_3163_02_chunk_203.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_3163_02,XML1000000_3163_02_chunk_204.vrp,280312000.0,183.24,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_205.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_3163_02,XML1000000_3163_02_chunk_206.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_3163_02,XML1000000_3163_02_chunk_207.vrp,187535000.0,182.46,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_208.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_3163_02,XML1000000_3163_02_chunk_209.vrp,205887000.0,180.51,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_21.vrp,144191000.0,181.06,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_210.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_3163_02,XML1000000_3163_02_chunk_211.vrp,137071000.0,182.08,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_212.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_3163_02,XML1000000_3163_02_chunk_213.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_3163_02,XML1000000_3163_02_chunk_214.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_3163_02,XML1000000_3163_02_chunk_215.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_3163_02,XML1000000_3163_02_chunk_216.vrp,337024000.0,183.27,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_217.vrp,115102000.0,182.17,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_218.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_3163_02,XML1000000_3163_02_chunk_219.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_3163_02,XML1000000_3163_02_chunk_22.vrp,116686000.0,182.01,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_220.vrp,126297000.0,180.31,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_221.vrp,237449000.0,184.71,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_222.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_3163_02,XML1000000_3163_02_chunk_223.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_3163_02,XML1000000_3163_02_chunk_224.vrp,148665000.0,182.31,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_225.vrp,152095000.0,185.0,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_226.vrp,155865000.0,186.56,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_227.vrp,88373400.0,180.46,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_228.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_3163_02,XML1000000_3163_02_chunk_229.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_3163_02,XML1000000_3163_02_chunk_23.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_3163_02,XML1000000_3163_02_chunk_230.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_3163_02,XML1000000_3163_02_chunk_231.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_3163_02,XML1000000_3163_02_chunk_232.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_3163_02,XML1000000_3163_02_chunk_233.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_3163_02,XML1000000_3163_02_chunk_234.vrp,251453000.0,182.1,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_235.vrp,275536000.0,182.24,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_236.vrp,254012000.0,182.21,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_237.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_3163_02,XML1000000_3163_02_chunk_238.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_3163_02,XML1000000_3163_02_chunk_239.vrp,163973000.0,182.94,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_24.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_3163_02,XML1000000_3163_02_chunk_240.vrp,167913000.0,183.3,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_241.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_3163_02,XML1000000_3163_02_chunk_242.vrp,135414000.0,181.12,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_243.vrp,186361000.0,186.08,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_244.vrp,157838000.0,182.38,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_245.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_3163_02,XML1000000_3163_02_chunk_246.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_3163_02,XML1000000_3163_02_chunk_247.vrp,159401000.0,182.09,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_248.vrp,176972000.0,181.33,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_249.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_3163_02,XML1000000_3163_02_chunk_25.vrp,284417000.0,181.8,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_250.vrp,129929000.0,180.91,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_251.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_3163_02,XML1000000_3163_02_chunk_252.vrp,170243000.0,183.74,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_253.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_3163_02,XML1000000_3163_02_chunk_254.vrp,30639200.0,180.97,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_255.vrp,259509000.0,182.65,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_256.vrp,119054000.0,180.99,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_257.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_3163_02,XML1000000_3163_02_chunk_258.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_3163_02,XML1000000_3163_02_chunk_259.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_3163_02,XML1000000_3163_02_chunk_26.vrp,144398000.0,184.49,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_260.vrp,264299000.0,183.4,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_261.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_3163_02,XML1000000_3163_02_chunk_262.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_3163_02,XML1000000_3163_02_chunk_263.vrp,98788300.0,180.34,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_264.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_3163_02,XML1000000_3163_02_chunk_265.vrp,124955000.0,180.54,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_266.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_3163_02,XML1000000_3163_02_chunk_267.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_3163_02,XML1000000_3163_02_chunk_268.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_3163_02,XML1000000_3163_02_chunk_269.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_3163_02,XML1000000_3163_02_chunk_27.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_3163_02,XML1000000_3163_02_chunk_270.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_3163_02,XML1000000_3163_02_chunk_271.vrp,299189000.0,180.88,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_272.vrp,180202000.0,184.68,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_273.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_3163_02,XML1000000_3163_02_chunk_274.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_3163_02,XML1000000_3163_02_chunk_275.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_3163_02,XML1000000_3163_02_chunk_276.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_3163_02,XML1000000_3163_02_chunk_277.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_3163_02,XML1000000_3163_02_chunk_278.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_3163_02,XML1000000_3163_02_chunk_279.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_3163_02,XML1000000_3163_02_chunk_28.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_3163_02,XML1000000_3163_02_chunk_280.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_3163_02,XML1000000_3163_02_chunk_281.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_3163_02,XML1000000_3163_02_chunk_282.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_3163_02,XML1000000_3163_02_chunk_283.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_3163_02,XML1000000_3163_02_chunk_284.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_3163_02,XML1000000_3163_02_chunk_285.vrp,320147000.0,185.34,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_286.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_3163_02,XML1000000_3163_02_chunk_287.vrp,298852000.0,183.57,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_288.vrp,138467000.0,181.06,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_289.vrp,303662000.0,184.43,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_29.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_3163_02,XML1000000_3163_02_chunk_290.vrp,169347000.0,180.87,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_291.vrp,264644000.0,181.75,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_292.vrp,ERROR,0,No feasible route found in 60s.
XML1000000_3163_02,XML1000000_3163_02_chunk_293.vrp,196095000.0,182.79,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_294.vrp,191939000.0,182.22,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_295.vrp,ERROR,0,No feasible route found in 60s.
