Original Instance,Chunk File,Cost,Exec Time (s),Status/Notes
XML1000000_2324_01,XML1000000_2324_01_chunk_405.vrp,92237900.0,120.27,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_406.vrp,22278400.0,120.18,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_407.vrp,123682000.0,120.16,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_408.vrp,60483300.00,0,OK (Spatial Sweep)
XML1000000_2324_01,XML1000000_2324_01_chunk_409.vrp,133570800.00,0,OK (Spatial Sweep)
XML1000000_2324_01,XML1000000_2324_01_chunk_41.vrp,119375000.0,120.19,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_410.vrp,163577800.00,0,OK (Spatial Sweep)
XML1000000_2324_01,XML1000000_2324_01_chunk_411.vrp,80318200.00,0,OK (Spatial Sweep)
XML1000000_2324_01,XML1000000_2324_01_chunk_412.vrp,87759000.0,120.16,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_413.vrp,97607100.0,120.07,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_414.vrp,151420000.0,120.25,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_415.vrp,68658400.0,120.13,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_416.vrp,62422700.0,120.14,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_417.vrp,108480000.0,120.4,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_418.vrp,315229000.00,0,OK (Spatial Sweep)
XML1000000_2324_01,XML1000000_2324_01_chunk_419.vrp,225584000.00,0,OK (Spatial Sweep)
XML1000000_2324_01,XML1000000_2324_01_chunk_42.vrp,41177600.0,120.22,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_420.vrp,39221400.0,120.87,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_421.vrp,108097400.00,0,OK (Spatial Sweep)
XML1000000_2324_01,XML1000000_2324_01_chunk_422.vrp,111827000.00,0,OK (Spatial Sweep)
XML1000000_2324_01,XML1000000_2324_01_chunk_423.vrp,121671900.00,0,OK (Spatial Sweep)
XML1000000_2324_01,XML1000000_2324_01_chunk_424.vrp,25759700.0,120.26,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_425.vrp,131048200.00,0,OK (Spatial Sweep)
XML1000000_2324_01,XML1000000_2324_01_chunk_426.vrp,184414900.00,0,OK (Spatial Sweep)
XML1000000_2324_01,XML1000000_2324_01_chunk_427.vrp,200093600.00,0,OK (Spatial Sweep)
XML1000000_2324_01,XML1000000_2324_01_chunk_428.vrp,99061900.0,120.07,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_429.vrp,110699000.0,120.2,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_43.vrp,134945400.00,0,OK (Spatial Sweep)
XML1000000_2324_01,XML1000000_2324_01_chunk_430.vrp,105171000.0,120.12,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_431.vrp,133040000.0,120.14,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_432.vrp,98133800.0,120.01,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_433.vrp,31061600.0,120.11,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_434.vrp,246236000.00,0,OK (Spatial Sweep)
XML1000000_2324_01,XML1000000_2324_01_chunk_435.vrp,68871000.0,120.33,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_436.vrp,81066100.0,120.1,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_437.vrp,266701100.00,0,OK (Spatial Sweep)
XML1000000_2324_01,XML1000000_2324_01_chunk_438.vrp,91531400.0,120.03,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_439.vrp,186777600.00,0,OK (Spatial Sweep)
XML1000000_2324_01,XML1000000_2324_01_chunk_44.vrp,147938300.00,0,OK (Spatial Sweep)
XML1000000_2324_01,XML1000000_2324_01_chunk_440.vrp,117280000.0,120.24,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_441.vrp,99699100.0,120.1,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_442.vrp,84794400.0,120.13,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_443.vrp,46552100.0,120.15,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_444.vrp,90858500.0,120.03,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_445.vrp,79324100.00,0,OK (Spatial Sweep)
XML1000000_2324_01,XML1000000_2324_01_chunk_446.vrp,102520000.0,120.2,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_447.vrp,88610900.0,120.02,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_448.vrp,91516600.0,120.16,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_449.vrp,90544500.0,120.13,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_45.vrp,207034300.00,0,OK (Spatial Sweep)
XML1000000_2324_01,XML1000000_2324_01_chunk_450.vrp,62359900.0,120.07,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_451.vrp,316118000.00,0,OK (Spatial Sweep)
XML1000000_2324_01,XML1000000_2324_01_chunk_452.vrp,13421300.0,120.07,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_453.vrp,314569000.00,0,OK (Spatial Sweep)
XML1000000_2324_01,XML1000000_2324_01_chunk_454.vrp,83539900.0,120.29,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_455.vrp,101678000.0,120.19,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_456.vrp,65042100.0,120.09,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_457.vrp,64132700.0,120.07,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_458.vrp,95314500.0,120.11,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_459.vrp,123387000.0,120.0,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_46.vrp,27190000.0,120.23,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_460.vrp,62624300.0,120.13,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_461.vrp,85168000.0,120.05,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_462.vrp,93943200.0,120.09,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_463.vrp,123869000.0,120.07,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_464.vrp,119243600.00,0,OK (Spatial Sweep)
XML1000000_2324_01,XML1000000_2324_01_chunk_465.vrp,142285200.00,0,OK (Spatial Sweep)
XML1000000_2324_01,XML1000000_2324_01_chunk_466.vrp,92256000.0,120.3,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_467.vrp,78437400.0,120.05,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_468.vrp,132110900.00,0,OK (Spatial Sweep)
XML1000000_2324_01,XML1000000_2324_01_chunk_469.vrp,123896000.0,120.2,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_47.vrp,114945000.0,120.14,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_470.vrp,163294900.00,0,OK (Spatial Sweep)
XML1000000_2324_01,XML1000000_2324_01_chunk_471.vrp,44143200.0,120.22,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_472.vrp,97669100.0,120.09,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_473.vrp,57079600.0,120.05,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_474.vrp,108560000.0,120.17,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_475.vrp,90634600.0,120.22,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_476.vrp,122926800.00,0,OK (Spatial Sweep)
XML1000000_2324_01,XML1000000_2324_01_chunk_477.vrp,139629000.0,120.14,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_478.vrp,103408000.0,120.01,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_479.vrp,57553700.0,120.12,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_48.vrp,148411200.00,0,OK (Spatial Sweep)
XML1000000_2324_01,XML1000000_2324_01_chunk_480.vrp,102473000.0,120.24,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_481.vrp,71065100.0,120.07,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_482.vrp,36114600.0,120.05,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_483.vrp,74876800.0,120.22,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_484.vrp,43410300.0,120.14,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_485.vrp,43067300.0,120.15,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_486.vrp,110046400.00,0,OK (Spatial Sweep)
XML1000000_2324_01,XML1000000_2324_01_chunk_487.vrp,97181400.0,120.13,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_488.vrp,200534600.00,0,OK (Spatial Sweep)
XML1000000_2324_01,XML1000000_2324_01_chunk_489.vrp,86897300.0,120.13,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_49.vrp,125613000.0,120.22,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_490.vrp,60018300.0,120.06,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_491.vrp,94247900.0,120.09,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_492.vrp,139835000.0,120.05,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_493.vrp,344697300.00,0,OK (Spatial Sweep)
XML1000000_2324_01,XML1000000_2324_01_chunk_494.vrp,115396000.0,120.39,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_495.vrp,103576400.00,0,OK (Spatial Sweep)
XML1000000_2324_01,XML1000000_2324_01_chunk_496.vrp,103109000.0,120.12,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_497.vrp,105578000.0,120.1,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_498.vrp,85158000.0,120.15,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_499.vrp,74650900.0,120.07,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_5.vrp,99890900.0,120.22,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_50.vrp,57476900.0,120.08,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_51.vrp,371037300.00,0,OK (Spatial Sweep)
XML1000000_2324_01,XML1000000_2324_01_chunk_52.vrp,298674800.00,0,OK (Spatial Sweep)
XML1000000_2324_01,XML1000000_2324_01_chunk_53.vrp,137522000.0,120.01,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_54.vrp,10765800.0,120.35,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_55.vrp,114407000.0,120.23,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_56.vrp,171944000.0,120.14,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_57.vrp,98132200.0,120.11,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_58.vrp,113865100.00,0,OK (Spatial Sweep)
XML1000000_2324_01,XML1000000_2324_01_chunk_59.vrp,74250600.0,120.13,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_6.vrp,91978900.0,120.18,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_60.vrp,84175500.0,120.11,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_61.vrp,93740000.0,120.04,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_62.vrp,41201800.0,120.16,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_63.vrp,75809100.0,120.01,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_64.vrp,98294200.0,120.21,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_65.vrp,159490000.0,120.09,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_66.vrp,146658600.00,0,OK (Spatial Sweep)
XML1000000_2324_01,XML1000000_2324_01_chunk_67.vrp,61638600.0,120.13,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_68.vrp,133902000.0,120.09,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_69.vrp,135339000.0,120.28,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_7.vrp,41961400.0,120.13,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_70.vrp,126638000.0,120.25,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_71.vrp,99521300.0,120.08,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_72.vrp,389303200.00,0,OK (Spatial Sweep)
XML1000000_2324_01,XML1000000_2324_01_chunk_73.vrp,140481000.0,120.18,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_74.vrp,292447000.00,0,OK (Spatial Sweep)
XML1000000_2324_01,XML1000000_2324_01_chunk_75.vrp,73293900.0,120.15,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_76.vrp,100006000.0,120.04,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_77.vrp,100606000.0,120.1,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_78.vrp,107455000.0,120.12,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_79.vrp,102312000.0,120.09,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_8.vrp,75765000.0,120.12,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_80.vrp,116158000.0,120.09,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_81.vrp,124883200.00,0,OK (Spatial Sweep)
XML1000000_2324_01,XML1000000_2324_01_chunk_82.vrp,35593800.0,120.85,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_83.vrp,167147000.0,120.31,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_84.vrp,93768000.0,120.16,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_85.vrp,125078000.0,120.19,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_86.vrp,83808200.0,120.08,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_87.vrp,49004000.0,120.03,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_88.vrp,96994200.0,120.17,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_89.vrp,111348000.0,120.04,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_9.vrp,124956100.00,0,OK (Spatial Sweep)
XML1000000_2324_01,XML1000000_2324_01_chunk_90.vrp,132233000.0,120.17,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_91.vrp,63946800.0,120.12,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_92.vrp,150627200.00,0,OK (Spatial Sweep)
XML1000000_2324_01,XML1000000_2324_01_chunk_93.vrp,22393000.0,120.07,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_94.vrp,74258600.0,120.38,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_95.vrp,269982200.00,0,OK (Spatial Sweep)
XML1000000_2324_01,XML1000000_2324_01_chunk_96.vrp,113602000.0,120.08,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_97.vrp,58638200.0,120.15,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_98.vrp,69357700.0,120.09,OK
XML1000000_2324_01,XML1000000_2324_01_chunk_99.vrp,38987300.0,120.17,OK
XML1000000_2324_01,[TOTAL AGGREGATE],58584477210.00,47923.64,All 500 succeeded
XML1000000_3163_02,XML1000000_3163_02_chunk_0.vrp,245586000.0,120.27,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_1.vrp,758476000.0,120.31,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_10.vrp,247167000.0,120.57,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_100.vrp,176364000.0,120.37,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_101.vrp,256413000.0,120.18,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_102.vrp,610436000.0,120.11,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_103.vrp,759941000.0,120.13,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_104.vrp,248096000.0,120.01,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_105.vrp,181954000.0,120.13,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_106.vrp,719450000.0,120.21,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_107.vrp,137688000.0,120.2,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_108.vrp,644471000.0,120.17,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_109.vrp,166849000.0,120.36,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_11.vrp,293257000.0,120.35,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_110.vrp,815419000.0,120.43,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_111.vrp,849852000.0,120.27,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_112.vrp,117057000.0,120.21,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_113.vrp,144371000.0,120.2,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_114.vrp,146904000.0,120.14,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_115.vrp,537779000.0,120.18,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_116.vrp,206688000.0,120.1,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_117.vrp,96410300.0,120.15,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_118.vrp,190697000.0,120.15,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_119.vrp,272494000.0,120.23,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_12.vrp,167209000.0,120.1,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_120.vrp,150653000.0,120.18,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_121.vrp,200567000.0,120.22,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_122.vrp,242895000.0,120.12,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_123.vrp,601384000.0,120.3,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_124.vrp,163457000.0,120.26,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_125.vrp,233522000.0,120.35,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_126.vrp,187683000.0,120.22,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_127.vrp,206506000.0,120.11,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_128.vrp,148136000.0,120.06,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_129.vrp,320672000.0,120.21,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_13.vrp,224357000.0,120.07,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_130.vrp,690462000.0,120.13,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_131.vrp,252226000.0,120.27,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_132.vrp,658902000.0,120.13,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_133.vrp,814762000.0,120.3,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_134.vrp,179602000.0,120.16,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_135.vrp,324205000.0,120.37,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_136.vrp,160135000.0,120.18,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_137.vrp,217736000.0,120.18,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_138.vrp,377516000.0,120.27,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_139.vrp,301527000.0,120.2,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_14.vrp,234011000.0,120.24,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_140.vrp,138696000.0,120.21,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_141.vrp,183792000.0,120.13,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_142.vrp,662668000.0,120.07,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_143.vrp,172767000.0,120.04,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_144.vrp,199173000.0,120.23,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_145.vrp,274930000.0,120.2,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_146.vrp,328237000.0,120.17,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_147.vrp,268330000.0,120.53,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_148.vrp,127506000.0,120.13,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_149.vrp,322268000.0,120.26,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_15.vrp,283326000.0,120.32,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_150.vrp,174398000.0,120.19,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_151.vrp,161231000.0,120.23,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_152.vrp,288992000.0,120.35,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_153.vrp,289501000.0,120.58,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_154.vrp,144600000.0,120.33,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_155.vrp,202709000.0,120.52,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_156.vrp,796543000.0,120.5,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_157.vrp,251620000.0,120.31,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_158.vrp,233880000.0,120.37,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_159.vrp,226497000.0,120.35,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_16.vrp,186699000.0,120.19,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_160.vrp,240731000.0,120.13,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_161.vrp,588714000.0,120.23,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_162.vrp,171179000.0,120.17,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_163.vrp,849889000.0,120.17,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_164.vrp,54492600.0,120.08,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_165.vrp,227329000.0,120.02,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_166.vrp,734433000.0,120.26,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_167.vrp,722860000.0,120.16,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_168.vrp,226603000.0,120.09,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_169.vrp,185390000.0,120.15,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_17.vrp,775781000.0,120.26,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_170.vrp,301648000.0,120.28,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_171.vrp,118767000.0,120.31,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_172.vrp,181408000.0,120.31,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_173.vrp,280446000.0,120.24,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_174.vrp,192598000.0,120.2,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_175.vrp,210588000.0,120.08,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_176.vrp,184764000.0,120.22,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_177.vrp,565935000.0,120.15,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_178.vrp,216815000.0,120.17,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_179.vrp,238704000.0,120.16,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_18.vrp,191051000.0,120.24,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_180.vrp,203604000.0,120.06,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_181.vrp,212044000.0,120.31,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_182.vrp,797533000.0,120.18,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_183.vrp,157454000.0,120.23,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_184.vrp,144790000.0,120.24,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_185.vrp,715117000.0,120.19,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_186.vrp,657765000.0,120.26,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_187.vrp,163062000.0,120.31,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_188.vrp,304797000.0,120.28,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_189.vrp,578872000.0,120.04,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_19.vrp,436732000.0,120.23,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_190.vrp,237116000.0,120.09,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_191.vrp,233353000.0,120.26,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_192.vrp,165836000.0,120.17,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_193.vrp,171488000.0,120.1,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_194.vrp,227593000.0,120.18,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_195.vrp,733564000.0,120.23,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_196.vrp,208348000.0,120.2,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_197.vrp,620821000.0,120.2,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_198.vrp,141695000.0,120.33,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_199.vrp,695166000.0,120.16,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_2.vrp,278907000.0,120.33,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_20.vrp,673133000.0,120.18,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_200.vrp,162643000.0,120.17,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_201.vrp,712143000.0,120.29,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_202.vrp,168742000.0,120.08,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_203.vrp,198451000.0,120.1,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_204.vrp,279520000.0,120.14,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_205.vrp,429773000.0,120.01,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_206.vrp,658716000.0,120.37,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_207.vrp,183787000.0,120.21,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_208.vrp,193079000.0,120.15,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_209.vrp,202613000.0,120.13,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_21.vrp,143742000.0,120.25,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_210.vrp,709633000.0,120.35,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_211.vrp,137066000.0,120.55,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_212.vrp,708477000.0,120.24,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_213.vrp,234238000.0,120.27,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_214.vrp,674196000.0,120.11,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_215.vrp,731224000.0,120.05,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_216.vrp,336564000.0,120.17,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_217.vrp,115005000.0,120.14,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_218.vrp,213798000.0,120.33,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_219.vrp,189992000.0,120.17,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_22.vrp,116648000.0,120.1,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_220.vrp,126249000.0,120.3,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_221.vrp,234188000.0,120.17,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_222.vrp,666211000.0,120.18,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_223.vrp,204916000.0,120.18,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_224.vrp,148539000.0,120.34,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_225.vrp,152060000.0,120.23,OK
XML1000000_3163_02,XML1000000_3163_02_chunk_226.vrp,155814000.0,120.22,OK
